ÿColumn1,id,text,emotion
15567,62067516,""G A' "G '(FJ 'DC(J1 CF' (F-CJ '(FJ 'DC(J1 %3EG F'G6 9DI '3E .'DJ 'DDG J1-EG '(FJ (9/JF 9F/J *HE.",Neutral
15568,62067517,"%JJG *HE #HD'/ H'-/ '3EG 2CJ 9DI '3E H'D/J 'DDG J1-EG %JG H'D+'FJ '3EG 2J'/ 9DI '3E -E'J 'DDG J7HQD (9E1G",Neutral
15569,62067518,""G #HCJ %F* A9DJ' J9FJ  %F*  1- *7HQD #E/* 'D9JD) EF 'D,G*JF J.DJ DC %J'GE J' 1( HJ1(H' (92C. %JJG 3$'D EFJ1 CJA -/' E+DC (-(4 J*E *91JAG",Neutral
15570,62067519,HE9 %FG CE'F E' #.0*4 'DA15) %FG J91A -'DG CJA (C1G J*E *91JAG,Neutral
15571,62067520,"#3'9/C #C+1 'G #97JC A15) *AC1 (JFC H(JF -'DC %0' -/' E*DC (7D9 9DI ('FJD2",Neutral
15572,62067521,"(*91A GJC (*CHF B'&/ 9DI 'D('FJD A(7D9 #-E/ 'D(B'HJ H""F1-( (C0' HC0' EFJ1 F3'J(G HC0' HC0' HC0' HC0'"" A'F* (5J1 *7D9 GJC %FG 4H G'J AJ *91JA'* E,EH9) 'D*91JA'* %DDJ 'FA16* 9DJC H%DDJ %F* 59( %JJG 59( *:J1G' EECF",Neutral
15573,62067522,E' E1B4 AJ EHBA EF G0' 'DFH9 #H E' (*0C1 %FJ E1B* AJ EHBA EF G0' 'DFH9 %JJG AE4 B'/1 J.71 AJ ('DJ *91JA -/' 91QAG 9FJ H'F29,*.,Neutral
15574,62067523,%JG 9'/) 'DF'3 #/E J9FJ (*3#D 'G J9FJ CJA (*-( **91A #F' 9'/) (97JGE 'D('JH %DDJ -CJ* 9FG' AJ 'D(/'J) *(9* 'D9ED 'G 'FG #3*'0 H(91A4 HC0' HC0'.,Neutral
15575,62067524,"'JJG #EE.",Neutral
15576,62067525,J9FJ E4 .'71 (('DJ %4J (*91A.,Neutral
15577,62067526,J9FJ %F* A9DJ' 9E %J (*91A G0' (JCHF %FG %F* (*/J1 C*J1 EFJ- CJA (*E *91JAC J9FJ (CD EC'F E9F'G' %F* '4*:D* 9DI 'D*91JA #H H5D* DE-D.,Neutral
15578,62067527," D' #BHD DC #F'  (-CJ DC #4J'! #29,*FJ (*91A GJFJ 9E (*0C1G' %F* 3'9/*FJ 4HJ #AC1 E1) 1-* 9DI #E1JC' 9DI 'D2J'1) CF* E/9H EF J9FJ EF H2'1) 'D.'1,J) CF* 5:J1 J9FJ D3' 7'D( AJ 'D,'E9 AJ (1F'E, AJ H2'1) 'D.'1,J) 'D#E1JCJ) (J9EDHG DD4('( H'D7D'( H'4J GJC",Neutral
15579,62067528,A'  (*91A CD H'-/ ,'J EF (D/G (E91A 9DI (D/G %F* (-1JF E+D' 'D(-1JF %F* EF 'D%E'1'* EF 'D%E'1'* %F* EF ,2'&1 EF 'D,J1J',Neutral
15580,62067529,#F' C'*(JFJ HHJ3* ('FC,Neutral
15581,62067530,J9FJ A%FG J9FJ %J4 'DHJ3* ('FC #F' J9FJ (/CE *-7HFJ 9DI HJF HJF #F' ('DJ3*'JF #F' %3EJ ('DJ3*'JF J9FJ EF ('DJ3*'JF E4 E,1/ HJ3* ('FC G0G 'D*,2&) %DDJ 9ED*H' DJ %J'G' (4CD B51J E+D' #29,*FJ A1-* 'DH1B) G'J .1(4* 9DJG' J9FJ C*(* ('DJ3*'JF (/'DG' D%FG #F' GJC (4HA -'DJ J9FJ %JG A' 'D*,2&) G0G %JJG.,Sad
15582,62067531,J9FJ.,Neutral
15583,62067532,(*29,FJ #J %4J AJ *,2&)  (J29,FJ.,Sad
15584,62067533,%JG HE' (-( #*9'ED E9'G. J9FJ,Neutral
15585,62067534,"#HCJ #HCJ",Neutral
15586,62067535,"7J( EFJ1 ",Neutral
15587,62067536,"%JJG E4 EAGHE 6EF' 'D #H #H E4 EAGHE (/JGJ' ('D9'/) #H 'DAD37JFJ (J91A -'DG %FG (/JGJ %FG AD37JFJ. (3 CE'F (/J #,1( #F94 J9FJ  E4'G/ ('D7AHD) (F4#*C 'DDJ %D' E' JCHF AJG /'&E' (0C1 CD AD37JFJ 5H1) #H E4G/ %DDJ 9ED EFC 'DAD37JFJ %DDJ %F* EFG 'DJHE #H .DQI AD37JF GJ GHJ) E4 E,EH9) 1EH2 #H 'D-'1) #H 'DF4#) %DDJ %F* 7D9* AJG'.",Neutral
15588,62067537,'G D%FG %F* E4*(C E9 AD37JF A@ ('D61H1) 5'1 AJG 'D-/+ %DDJ #97'C /'A9 (4J! E1-D).,Neutral
15589,62067538,""G 4HA #F' J9FJ "G #F' EHDH/ AJ 'DH'-/ H+E'FJF *E'E ",Neutral
15590,62067539,"A94* %JJG (/'J) 'D'F*A'6) 'D#HDI H94* AJG' CDG' (*0C1 E+D' EF 'D#-/'+ %DDJ #+1* 9DJ AJ 'D7AHD) %JG %FG AJ #HD E' (D4* 'D'F*A'6) J(/H %FG AJ BF(D) :'2 J' HB9* ,H' 'DE/13) %DDJ #F' CF* AJG' #H E-D C+J1 B1J( EFG' E' 4A*G' GJ FA3G' HDCF (*0C1 'D:'2 %DDJ 4EJ*G H%DDJ 4EQHG CD 'D#7A'D H'DE9DE'* %DDJ C'FH' AJ 'DE/13). HE4G/ 'D,EJ9 (J(CJ",Sad
15591,62067541,(DQ4 'DH'-/ JAGE 7(9' %JJG %FG F-F' AJ 'F*A'6) H%FG %-F' (/F' F*-11 (9/ 'D'F*A'6).,Neutral
15592,62067542,"#H .D'D G0G 'F*A'6) 1'- *-11F' G0' C'F 'DH'-/ A'GEG AG/'C 'DHB* # %FG .D5 GJF' GDB %-F' AJ E1-D) %DDJ %F 4'! 'DDG (9/JG' J9FJ E3*-JD J6D 'DH69 2J E' C'F E3*-JD J6D 'D'-*D'D (9/JF (9/ 'D'F*A'6G ",Neutral
15593,62067543,%JJG  AG0G C'F* J9FJ H7(9' CD *,1() 'D'F*A'6) (*91A H%-F' 5:'1 E+D' 94'F C'FH' #GDF' J9FJ J.'AH' 9DJF' JBHDHDF' E+D' %JJG E' *1C6 ('D4'19 EEFH9 *1C6 ('D4'19 D#FG ,F/J %0' 4'AC *1C6 (AC1C *G1( EFG A%DQ' DJ61(C.,Fear
15594,62067544,"%JJG A('D*'DJ #F' J9FJ H#F' 7AD (91A %FG #F' DE' #CHF ('D4'19 D'2E #*51A (71JB) E9JF) HCF* #4HA (16G HD'/ 5AJ E+D' %JJG #F' E+D' 'F' E' 51*4 E9J 'F' G'J 'DH'B9G  J9FJ (3 HD'/ 5AJ JCHF E+D' AJ /A*1 'D*D'HJF JJ,J 'D,J4 J7HD HJ4HA JD'BJ 9DJG 9DE AD37JF AJ61(GF 4'JA CJA J9FJ G0G 'D-H'/+ H'DHB'&9 (*0C1G' H4A* B/J4 C'F AJ BE9 DG0G 'DGHJ) *(9*F' -*I J9FJ (E3*HI.",Sad
15595,62067545," /A*1 'D*D'HJF %DDJ 9DJG 'D9DE %FG %F* 9'1A J9FJ DE' C'F* E9DE) (*97JC /A*1 'D*DHJF (*BHD DC .0 *13E %DDJ (/C %J'G J9FJ C+J1 EF 'D#HD'/ C'FH' J13EH' E8'G1) HJ13EH' 9,D E-1HB H H,J4 HD'/. 'G ",Neutral
15596,62067546,"%JJG J9FJ G0' C'F* 13E) 13E) 4'&9) (JF 'D#7A'D AJ G0'C 'DHB*.",Neutral
15597,62067547,D%FG G0' %DDJ E3J71 9DI *ACJ1F' C'F. H7(9' CDF' F9J/ EF 'DE/13) C+J1 J9FJ AJ 'DE/13) *3C1 %JG *B1J(' B/ E' *A*-. 'G 'G %61'('* C*J1 HEF9 *,HD E1'* HAJ 'DB/3 E' C'F4 J5J1 EF9 *,HD C'F (3 %61'('* ,Neutral
15598,62067548,EFJ1 'F* CF* 5A #HD JECF (D4* 'D'F*A'6).,Neutral
15599,62067549,'G.,Neutral
15600,62067550,"5A #HD *'FJ *'D* 1'(9 J9FJ GJC 'G A#F* DE' J9FJ 7D9* 9DI 'D4'19 (4CD EF*8E J9FJ GJC 5'1* 'D 5'1* 'D'F*A'6).",Neutral
15601,62067551,'G ('D8(7 DE' (D4* #H9I 'D/FJ'.,Neutral
15602,62067552,C'F* 'D'F*A'6) 'D#HDI 9EDJ'.,Neutral
15603,62067553,'G  AC'F* J9FJ "G ACF' C+J1 #J'E ENF1-4 9DI 'DE/13) FB9/ AJ 'D/'1 C+J1.,Neutral
15604,62067554,"# AJ 'DB/3 C'F J5J1 %61'('* AJ :2) CF' E1'* F1H- J5J1 EF9 *,HD 7(9' FCJA F-F' D#FG FCHF E+D' E.77JFF 9DI *D'*) #J'E F5AJ B'9/JF 'D#3(H9 J9FJ %,'2) (*91A J9FJ /J2FJ D'F/ 'C3*1' J9FJ  CE'F #3(H9 91A* CJA (3(( EF9 'D*,HD. 7AD J9FJ GJC (ACQ1 H'D%61'( AJ :2) C'F (J.*DA 9F 'D%61'( AJ 'DB/3 'D%61'( AJ 'DB/3 C'F E-D'* *3CQ1 'DE/'13 *3C1 'D%61'( AJ :2) EEFH9 3J'1) *E4J C'F  J9FJ 'D3J'1'* EEFH9 *E4J AJ 'D%61'( EECF *7D9 9DI %,1JC 9DI 'D4'19 (3 EEFH9 *3HB 3J'1*C.",Neutral
15605,62067555,G0' 7(9' %61'( 'DAD37JFJ J9FJ 'DEA1H6 'DAD37JFJ C'F (J.*DA 3C'JD +'FJ AJ CD 4J! 9DI CD -'D J9FJ.,Neutral
15606,62067556,%JJG AJ CD 4J!.,Neutral
15607,62067557,"A' J9FJ G0' C'F ('DF3() %DJ %JJG ,2! EGE EF EF (F'! 'DH9J *(9J GJ A*1) 'D7AHD) G0G 'DE*9DB) ('D'F*A'6) 'D#HDI (9/JF /.DF' 9'/ J9FJ /.D* AD37JF E9 E1'GB*J #F' 9DI AC1) 9EDJ) 'D3D'E.",Neutral
15608,62067558,"H#F' J9FJ CF* /'&E' CF* CD1*JC'D JECF E' CF*4 ('DH9J %DDJ #CHF ('D61H1) C1J*JC'D (3 JECF CE'F C'F AJ -H'DJ J9FJ 81HA (*.DJCFJ C1J*JC'D H'D/J 'DDG J1-EG C'F 5-AJ HC'F JC*( (16G %3EG 2CJ.",Neutral
15609,62067560,%JJG HGH C'F J9FJ E9 %FG C'F AJ FH9 EF #FH'9  EF 'FG "G (1CJ GD# 'F*G* 'DB5) (3 (FA3 'DHB* GH (7(J9*G C'F C1J*JC'D.,Neutral
15610,62067561,"J9FJ #4J'! E.*DA) ACF* #F' /'&E' GJC AJ FH9 EF 'D.HA H'D*H*1 EF 'J4 EECF G0G 'D9EDJ) *H5D.",Fear
15611,62067562,"(9/JF CE'F 4:DG %DDJ %DDJ 3'9/*FJ #4*:D 'D4:D %DDJ #F' (9EDG 'DJHE GJ 'FH 3F) 2002 #F' /.D* 'D,'E9)",Neutral
15612,62067563,"G'J (/J #,JDG' 4H (*9ED 9DI 'D4J! 'D-BHBJ (3 (/J #3*#0FC #F' (/J #B79C %JG %J (JFA9 #F *-CJ D#-D'E (*3'9/F' FH7QJ 'D#5H'* %DDJ EH,H/) 4HJ.",Neutral
15613,62067564,4H AJ #5H'* 4J! EF G'DF'3 %DDJ 9E (J,H' J'./H' 'D./E'* AGE E'.,Neutral
15614,62067565,"#F' "3A #F' (-CJ DC (3 %F* 4HA 'DEF'3( (3 AJ 5-F AJG E9DB) AJ #4J'! C+J1) (*7D9 E4 9E (-CJ 9 'D*DJAHF %DDJ (1F (3 %0' C'F AJ %4J (JCHF D7JA %0' D' .D5 EFCED CJA E' %-F' J9FJ.",Neutral
15615,62067566,JD'.,Neutral
15616,62067567,%0' .D5 .D5 E4 4CDG 3GD 9DJC.,Neutral
15617,62067568,"D' 9NEQ'DJ (7DQ9 %J4 EECF %JJG .DJFJ #-CJ E9'GE 4HJ D-8).",Neutral
15618,62067569,E' 9D4,Neutral
15619,62067570,4C1' %DC.,Grateful
15620,62067571,"AJ E1C2 '3*B('D 'D,EGH1 9'1A 'DF'3 (*/.D.",Neutral
15621,62067572,"D' #F' (ACQ1 'D,EGH1 E' (/.D 9DI 'DE7(. (3 AJ -/' 7HQD HGH JA71 HD' JHCD HD' CJA",Neutral
15622,62067573,"D#FG %F* B'9/ (*-CJ H#F' 9E (*H'5D J9FJ B'9/ (*H'5D E9 %F* 4H (*-CJ H(/J #3#DC (3 (/J #BHD DC (-J'*C #1H- 'C31 'D5-F %DDJ B'9/ (J,DJ AJG 'D-/' (3 1H'B .D5F'.",Neutral
15623,62067574,"G'G'G' 0(-FJ J' 2DE) G'G'G' GH (J-61 9D() AHD GH E4 C'JF (JA71 G'G'G'",Happy
15624,62067575,G0' 'D5(- 'D4('( H'DDG 9EDH' A7H1 C(J1 H7D9 (3 JECF -/' #H (J,DH' JECF A9D' (CHFH' (J,DH',Neutral
15625,62067576,7J( (3J7) JD' .D5 GD# GJC '8F C*J1 #1HB 5'1 'D4J! G3' C*J1 #A6D H#F* B/ GJC E' (*6D B1J( *1J-4 -'DC C+J1 DH1' %J 7J( EFJ1 (/J #1,9 E1) *'FJ) .DJF' GJC (F1,9 F*H'5D 'JJG B(D E' F9ED 'DBA2) 9DI %F* CJA %4*:D* 'DJHE (/J #,1( #3#D %J.,Neutral
15626,62067577,"C'F 3(B J9FJ 'DJHE %F* (*91QA -'DC ('D9ED 'D-BHBJ #H ('DF6'D 'D-BHBJ (3 C'F AJ D%DC 4CD F6'D ".1 #H 4CD 9ED 3J'3J ".1 E' B(D 'D,'F( 'D-BHBJ  D#",Neutral
15627,62067578,"D'#F' *,F(* 'D9ED ('D3J'3) 7HD 9E1J %JJG ('D1:E EF %FJ EG*E AJG J9FJ",Neutral
15628,62067579,DJG,Neutral
15629,62067580,%JJG E'...,Neutral
15630,62067581, '1,9DJ 9DI 'DF4#)  E4 'DJHE J9FJ 'DJHE AJ %,'('* C+J1 (3 'D49H1%DDJ .D'C J9FJ D-/ E' /13* H'4*:D*.,Neutral
15631,62067582," 4HA 'F' /13* J9FJ %JJG #F' /13* AJ ,'E9) 'DB/3 *E'E J9FJ AJ E/JF) 'DB/3 AJ ,'E9) AD37JFJ)",Neutral
15632,62067583,"%JJG HCF* E9,HB %J (9/ 'D*H,JGJ %FG #F' (/J #1H- 9DI ,'E9) AD37JFJ) H(91A %FG AJ 'D,'E9'* (5J1 'D'F*.'('* (5J1 FB'4'* 3J'3J).",Happy
15633,62067584,"%JJG H#F' J9FJ 7HD 9E1J E' CF*4 /'.D #JQ -2( #H -1C) 3J'3J) AD37JFJ) A' /.D* H'DDG 9DI 'D,'E9).",Neutral
15634,62067585,%JJG HCF* #*.'D7 E9 'D#-2'( CDG' J9FJ *B1J(' #H CD %DDJ (B/1 #*.'D7 E9'G %DDJ EH,H/JF H(*.'D7H .DJF' FBHD ,Neutral
15635,62067586,%JJG 3H'! C'FH' 9DE'FJJF E*/JFJF 4JH9JJF %4*1'CJJF %DI #.1G AC'F* G0G J9FJ #F' /'&E' EH,H/ E9 'DCD H(*F'B4 E9 'DCD H(3E9 EF 'DCD.,Neutral
15636,62067587,%JJG (3 CE'F CF* -'33 %FG 'D#-2'( 'D3J'3J) E4.,Neutral
15637,62067588,"J9FJ 5'1* E#71Q) #C+1 EF 'DD2HE %JJG 4HJ) AJ AJ *ACJ1G' %JG (9J/) 9F %J.",Neutral
15638,62067589,(9J/) 9F 4:D*JF (9J/) 9F *ACJ1 %3*1'*J,J D*-BJB #G/'A H'6-) H(9J/) 9F %JJG H3'&D F',9) D*-BJB #G/'A AJGE J9FJ E4CD*JF #HD' #F' E4 4'JA %FG HD' H'-/ AJGE 9'1A 4H (/H (51'-).,Neutral
15639,62067590,C'F G0' 'D49H1 C'F AJ -JFG' 9F/C HD' 'DJHE 9E *-CJ 9FG,Neutral
15640,62067591,"D' D' H#F' AJ 'D,'E9G",Neutral
15641,62067592,(*-CJ 9DI #J 3FJF,Neutral
15642,62067593,"#F' (*0C1 E1) AJ -/' EF #5/B'&J AJ G/'C 'DHB* BDJ '3E9.",Neutral
15643,62067594,#F' G0' 'D4(( A*-'HJ B'D DJ '3E9 #F' A*-'HJ (ACQ1 %FG %F* #-3F %4J %FC */.D A*- HDCF #F' E' (/J #BHD DC */.D A*- %F* #/.D #J -2( D%FG 'F* CAD37JFJ D'2E */.D #J -2( 94'F *4*:D D*-1J1 GJC ('D8(7 GH J9FJ %4J (-*1EG %FG GH J9FJ -*I E9 %FG GH (JF*EJ D4J! E9JF (3 (JBHD J1H- 9DI #J 4J! *'FJ.,Neutral
15644,62067595,"(3 'D4J! %DDJ #F' A9D' CF* ED'-8G H#F' 7'D( GH %FG 'D#-2'( E' AJ 9F/G' G/A '3*1'*J,J H'6- J9FJ E4 9NEQ'DG' (*BHD DJ %J4 (/G' J9FJ E+D' *J,J %F* (*B9/ E9 A*- E+D' (BDC *E'E %-F' EF'6D HC0' (3 %-F' GD# E+D' 'D'3*1'*J,J)  E'./JF 'DEH6'*. 'DEA'H6'* %J 7J( E9 G0' 'DH69 'DDJ E' AJ4 AJG *C'A$ (JFF' H(JF 'D.5E %DDJ (F*A'H6 E9'G 'G %J4 (FB/1 F3HJ E' CF*4 #D'BJ.",Neutral
15645,62067596,"#,H() J9FJ E1J-) %JJG F1H- E+D' DD#-2'( +'FJ) JBHD DC H'DDG %-F' (/F'",Neutral
15646,62067597,FB'HE D-/J* E' F*-11.,Neutral
15647,62067598,7( CJA (/F' FB'HE D-/ E' F*-11 (16G E' #D'BJ4 'D,H'( #AGE #AGE %FG A9D' G0' 'D,H'( EBF9 %FG F-F' -FH5D E-D AG0' 'D4J! .D'FJ %JG %FJ #F' #4HA %FG #F' E' (/J JCHF E3'GE*J EF .D'D 'D#-2'( H'D-1C'*.,Neutral
15648,62067599,"%JJG J9FJ 7(9' #F' (-*1EGE CDGE H(-*1E 'D9ED %DDJ (JBHEH' AJG H'DF6'D %DDJ B/EHG AJ 'DE'6J *'1J.GE %JJG H'DF6'D %DDJ (JB/EHG 'DJHE H'DF6'D %DDJ 1- JB/EH' (C1' AG0' 'D4J! #F' (-*1EG %JJG HE9 0DC %JJG #F' E' (#4HA -'DJ 'JJG ,2! EF G'J 'D-1C'* ('D61H1) EECF %FJ #*AB E9 -/' (J (EAGHE E9JF J9FJ E9 -2( #H -1C) E9JF).",Neutral
15649,62067600,EAGHE E9JF HE9 -2( +'FJ AJ EAGHE +'FJ ADBJ* 'D(1',E'*J) 4HJ) (G0' 'DEH6H9 AJ EH6H9 'D#-2'( #A6D EF %JJG 'D'F*E'! 'DC'ED D-2( E9JF HCE'F %JG #F' (D'BJ *ACJ1J -1 H(-( J6D 'D-1 J9FJ E' (-(4 %FG  JCHF AJ 9F/J EF8HE) E9JF) C'ED) #.0G' EF -/' E9JF H#D*2E AJG' %JJG G0' 'D%4J E' (1J-FJ 4.5J' J9FJ (-3 %FG (A6D %FJ 94'F GJC CE'F.,Neutral
15650,62067601,E(3H7 %FJ #C'/JEJ J9FJ E' -/4 (A16 9DJ D' AC1)  HD' #J %4J,Happy
15651,62067602,"FACQ1 AJ 'DJHE (ACQ1 AJG (C1) :J1* 1#JJ (:J1 1#JJ 9'/J 9'1A CJA %JJG HGJC #F' (-3G %FG (F'3(FJ ,/QK' %FJ #B/1 #AC1 #:JQ1 *ACJ1J (CD -1J) (/HF E' #CHF %JJG E-'3N( EF B(D.",Neutral
15652,62067603,%JJG E-'3N( EF B(D 'D-1C) #H -2( #H 4J! EF G0' 'D4CD.,Neutral
15653,62067604,"3A.,Neutral
15654,62067605,"#HCJ D' D' *E'E",Neutral
15655,62067606,"G0' 'DDJ (JH./H' 'D./E'* H9E (-1QC C13JG",Neutral
15656,62067607,%JJG 4HJ %F* C'F *7DQ9 (D('B) H/(DHE'3J) 9'DJ) (*-CJ DJ %FG (J'./ ./E'* -*I E4 (J'./ ./E'* G0' (JB/E ./E'* G'G'G' G0' (JC31 ./E'* 9DI 5H* %DDJ (9EDG.,Happy
15657,62067608,G0' E4 *-1JC C13J G0' *C3J1 C13J.,Neutral
15658,62067609,H'6- 'FG (JJ,J (J,J 'D5H* %JJG,Neutral
15659,62067610,9'DJ 9F/C (3 "G.,Neutral
15660,62067611,"7J( %JJG (/J #BA2 #F' BA2) 4HJ 31J9) E9C -C'DJ 5'D- 9DI  4J! (J*9DB (9J'/) -BHB 'D%F3'F AJ ,'E9) #(H /J3 *,1() C'F* EGE) H'DJ (8F (/J #,1( #4(CG' E9 %F* 4H (*-CJ (E9FI %FG  %JG %F* 4HA* 'DEJ/'F EJ/'F 'DA9D #H EJ/'F 'DEJ/'F %DDJ %F* (*-( *F47 AJG H'DA9D H*CHF A'9D AJG GH EJ/'F 'D-BHBJ HC'F AJ *,1() EF8E)  J9FJ (-( F3E9 9FG'.",Neutral
15661,62067612,%DDJ GJ (**9DB (9J'/) -BHB 'D%F3'F (JFA9 FE1B 9DJG' (3 GJC (1$H3 #BD'E DH 3E-*.,Neutral
15662,62067613,"J9FJ 4HA %J 'D#3'3 EF G'J 'D*,1() C'F 'FG #F' (3F) 2002 %JJG B(D E' J9FJ #F' D3' 7'D( AJ 'D,'E9) HB* 'D'F*A'6) 'D+'FJ) %DDJ GJ C'F* A*1G 59() (16G %JJG *7H9* ',* #4G1 %J 'D,'E9) E3C1) (3(( 'D%:D'B'* H'D',*J'-'* %DDJ 5'1* 9DI 'DB1I H'DE/F 'DAD37JFJ) ,FJF HF'(D3 H1'E 'DDG H(J* D-E.",Neutral
15663,62067614,%DI ".1G A' .D'D G0G 'DA*1) %JJG #F' '*7H9* %JJG AJ 9/) E-D'* EFG' E1C2 'D9ED 'DE,*E9J #F' EH,H/ AJG' HEFG' E-D'* #.1I 2J EF8E) 'D9AH 'D/HDJ) AJ G0'C 'DHB* H H9/'D) H,E9J) 'DB'FHF.,Neutral
15664,62067615,HH+BF' 'F*G'C'* -BHBJ) E.*DA).,Neutral
15665,62067616,"G #E %DDJ EF .D'DG' B/1F' %JG J9FJ %JG C'F* G0G 'DE$33'* (*-'HD *,E9 'D#14JA #H *4CD #14JA 9DI %J4 5'1 AJ A*1) 2002 H'D',*J'-'* %J4 5'1 ,1'&E -1( 4H 5'1 ,1'&E 6/ 'D%F3'FJ) (-J+ %FG (1CJ (*5J1 AJ A15) AJ E-D EF 'DE-D'* %FG JCHF AJ E-'CE'* 9DI G0G 'D,1'&E %DDJ 5'1*.,Anger
15666,62067617,"%JJG A#F' CF* E*7H9 (G/'C 'DHB* (*1,E %F,DJ2J 91(J %JJG DDE-'EJJF 'D#,'F( %DDJ 4'1CH' AJ G0' 'D,G/. %JJG H('D*'DJ B/1* %FJ #F2D E+D' 9DI E.JE ,FJF #HD E' 7D9 'D',*J'- EFG F'(D3 H%DI ".1G. 7(9' G0' #+Q1 AJ %FJ %JG %FJ #G*E AJ E,'D -BHB 'D%F3'F H#D'BJG %FG G0' GH 'DE-D %DDJ #F' A9D' (/J  #F.17 AJG DE' #.D5 'D/1'3) (9/ GJC 1-* 3HJ* E',3*J1  AJ #E1JC'.",Neutral
15667,62067618,(,'E9) %3EG' #E1JC'F JHFJAJ13J*J  H'4F7HF /J 3J,Neutral
15668,62067619,"H1,9* (3 .D'D G/JC 'D/1'3) 4HA* %FG %JJG AJ #E1JC' AJ 9F/GE",Neutral
15669,62067620,E3'B'* */13 AJ 'D,'E9) %DDJ EF .D'DG' 'D7'D( (JB/1 %FG %JJG J9ED 9ED EAJ/ A9D' DD,EGH1 #H DE3*AJ/JF E9JFJF %JJG #.H EB'(D G0' 'D9ED %DDJ GH (3HJG ('D,'E9) *-* %41'A E41AJF EF 'D,'E9) %JJG %FG EB'(D G0' 'D9ED GH (J-5D 9DI C1J/J* J9FJ 3'9'* E9*E/) E9 9D'E'* H CD G0' 'D9'DE ADEQ' 1H-* 9DI 'D(D/ (9/ E' .D5* 'DE',3*J1.,Neutral
15670,62067621,"%JJG 1,9* 9DI CDJ) 'D-BHB H#F' -'77 AJ ('DJ *,1() 'D*7H9 *(9J %JJG H#F' AJ  AJ 'D(B'! J9FJ H#J'E 'D,'E9) C'F* E3C1)",Neutral
15671,62067622,"%JJG H'B*1-* 9DI 'D,'E9) HAGE* (9/JF %FG AJ 4J! %3EG 9J'/) B'FHFJ) *E'E J9FJ CE'F 'F' E' 'F.17* AJG AJ #E1JC' HDCF AGE* %FG EH,H/ A1-* GJC #AGE %J4 GH B1#* 9FG H9ED* 4HJ) (-+ GJC .AJA 94'F #91A %J4 'DAC1) H1,9* 9DI 'D,'E9) H HC*(* EB*1- (16G E(FJ 9DI G0' 'D(-+ H9DI #4J'! #.1I %JJG %FG %-F' %JJG FF4& 9J'/) B'FHFJ) %J4 'DAC1) EF 'D9J'/) 'DB'FHFJ)",Neutral
15672,62067624,"%JJG DD,EGH1 #H (F9ED *H+JB (*-* %41'A E41AJF H%JJG EB'(D G0' 'D9ED %DDJ (BHE AJG 'D7'D( HGH 9DI EB'9/ 'D/1'3) J9FJ (/'D E' JBHE (9ED 'JGJ AB7 F81J (3 J/13 C*( GH %JJG 'D7'D( #H 'D7'D() (J9EDH' 9ED %4J 9EDJ J9FJ %E' (B/E ./E) DD,EGH1 (9/ E' J*E */1J(G A('D*'DJ (J5J1 9'1A %JJG 9F/G J9FJ (JE*DC (96 EG'1'* E+D' DDE-'E') 'G H(J3*./EG' 9EDJ'.",Neutral
15673,62067625,"*-* 'D%41'A AG0' (J,G2HG 4HJ DDE3*B(D 'D-BJBJ H'DA9DJ (9/ 'D/1'3) #H %FG E+D' (H+B 'F*G'C'* %JJG -BHB 'D%F3'F AJ EF7B) E9JF) HEF .D'D G0' 'D*H+JB %JJG '-F' (FAJ/ 'DE,*E9 'D-BHBJ (FB/1 %FG F9ED #14JA EF 'D'F*G'C'* %DDJ EECF F3*./EG' AJ '3*./'E'* -BHBJ) E.*DA).",Neutral
15674,62067626,%JJG A'D,'E9) 'DE2(H7 1-(Q* ('DEB*1- %JJG HG0' 'D4J! 'DE2(H7 #F' (-3 %FG ,'E9) 'DB/3 GJ EC'F %JJG 'D#AC'1 'D-DH) H'D,/J/) %JJG EECF %FG' 'JJG *F*94 AJG J9FJ %JJG (*3*B(D J9FJ 3GD 9F/GE 9F/ 'D,'E9) %FG' %JJG *3*B(D #AC'1 ,/J/) (3GHD) H*7H1G' H*5J1 'D'4J -BJBJ.,Happy
15675,62067627,A9D' HEH,H/ AJG' AG0' A9D' C'F* *,1(*J #F' 'D4.5J) J9FJ %JJG AJ 'D,'E9) A#F4#F' G'J 'D9J'/) 'DB'FHFJ) HJ9FJ CF* E-8H8 %FG %JJG C'F 2EJDJ 5'D- ,'2J J9FJ %4*:D E9'F' A*1) ,J/) EF 'D2EF H3'GE A9D' J9FJ AJ 'D3FH'* 'D#HDI EF 'D#9J'/ HAJ 3'GE AJ *#3J3G' H*+(J*G' H*F8JEG'.,Happy
15676,62067628,%JJG (4CD C+J1 ,J/ H/.D CE'F 9BDJ) GJC -DH) HE*A*-) 9DI 9EDF' HJ9FJ "+'1 9ED HD3'*G' EH,H/) E9'F' DDJHE.,Neutral
