ÿColumn1,id,text,sentiment
16976,40277960,"-CJ* HCED E('41) J9FJ AC+J1 #,J'D #H C+J1 4('( E' 4'! 'DDG 9FCE J9FJ 'JG 1,9*H' H(D4* E('41) E' #.0*H4 G0G 'D 'D%,'2) #H 'D1A'GJ) HCF* *-CJDJ 9DI #4J'! (**9DB (1' H,H' **9DB (#FH %F* A9DJ' 9F/C E5'1J 9F/C E3'1JF E3'1 EGFJ HE3'1 4.5J 4A* (1) :2) H4HA* :2) H4HA* A9DJ' #C'/JEJ' 9DI E3*HI 'D*.55 9F/C CJA 'DF'3 **9'7I AJG (:2) 9DI E3*HI 9EDJ H9DI E3*HI F81J H(1) CE'F 9DI E3*HI 9EDJ HF81J HBD*DJ CE'F GJC ,ED) EA*'-J) #8F (3 #0C1C AJG'",Neutral
16977,40277959,7( (G2'/ ('D ('D (/J '(D4 B(D E' J9FJ %JG B(D E' F/.D ('D ('D ('DEB'(D) ( (D(G' 'JG AJ %4J AJ FB'4 -BJBJ %F* CF* *-CJ EF H,9 7'D9 #H #H EF #0I J9FJ %JJG %FGE %F* %DC 4G1JF 1',9 EF :2) 1',9 EF (1) 9DI :2) GJC 5- %F* J9FJ 2J #5-'(F' %DDJ B(D A*1) (".1 4G1JF 1,9H' 9DI :2) D%FG .D5 'DEH6H9 5'1 (.J1 *E'E H'DE5H1 1,9 J5H1 9F' 5/JB '3EG -3'E 3'DE A9DJ' FF2D %,'2) HE' H5D4 (J*G.,Neutral
16978,40277957,/1,) 9EDJ) EGFJ) #C+1 (C+J1 A(*CHF %F* A*1) 'D*.55 4 AJ E3*4AI E4 AJ ,'E9) J*9'ED E9 'DE16I HE9 HE9 -'D'* AJ E3*4AI.,Neutral
16979,40277956,"'G 'G CF* (-CJ B(D GJC %FG %FG BDJD EF #7('! 'DDJ (1H-H (J/13H' Mental Health (9/ E' J.D5H' 'D3* 3FH'* D%FG 'D7( 4H J' ( E.*DA 9F ('BJ 'D*.55'* H%F* E' (*9ED (3 AJ E',3*J1 H/C*H1'G %F* (*9ED 4J! %3EG training job #H *.55 (CHF E/*G EF *D'* %DI 3* 3FH'* -3( 'D*.55 %DDJ (*1H-H' *.55'* ,1'-J) *.55'* :J1 ,1'-J) %DI ".1G EH6H9 7HJD C+J1 (3 %FG (J9*E/ 9DI E4 /1,) #C'/JEJ) GH.",Neutral
16980,40277955,#G HGJH 'DCH/' 4:'D J9FJ ,Neutral
16981,40277954,"CED CED CED E' AJ4 E4CD) CED",Neutral
16982,40277950,,'E9) 'D#2G1 F81) G0G (/#* C+J1 J9FJ #F *B1J(' *B1J(' H,G) F81G 'F*G* # %EE BDJD EF 'D#7('! (1H- G0' 'D*H,G AJ :2) F1H- */13 AJ E,'D 'DEJF*'D GDJ+ #H 'D5-) 'DFA3J) #H *CED AJG'.,Neutral
16983,40277967, 'D5/E) 'D+B'AJ) 'D 'DEF9C3) #H 'DDJ ('D9C3 %DDJ GH *CHF %F* J9FJ #(F 'D(D/ H&'E 'DEA*16 E' *F5/EJ DCF G0' 9DEJ' GJC GJC (*5J1 A' 1,9F' 9DI :2) 'DEA*16 F-F E*HB9JF H-*I G0' #.0F'G AJ J9FJ orientation sessions  AJ 'D,D3'* B(D E' F3'A1 D'FG -CHDF' GJC GJC 1- J5J1H' E9'CE %F F-F E*HB9JF %FG 'D"F D' 'D#E1 -JCHF E.*DA JECF DE' *1,9 9DI :2) -*CHF 'D59H() #C(1 (C+J1 EF 'D59H() %DDJ H',G*G' %F* DE' 7D9* GF'C #HD E1) D#F *9H/* 9DI FE7 -J') E4 9E1C E' 4A*G.,Negative
16984,40277949,9ED* E',3*J1 'D5-) 'DFA3J) DD7AD B(D GJC AJ 'D2016 #F' *.1,* EF CDJ) 'D7( EF 'D,'E9) 'D%3D'EJ) AJ :2) %J HCF* (/#* 'D/H'! 3* 3FH'* GJ CF* (/#* AJ 'D AJ 'D2010 %JJG (JECF 'DF'3 C'F* J9FJ -/ #HD 3FH'* 'D/1'3) (**A',& %FG AJ CDJ'* 7( AJ AJ :2) %FG E+D' %F* (*/13 7( GH AJ 9F' AJ 7( AJ :2) HDCF 'D"F 'DF81 (9/G' 9DI 'D%9/'/ 'DC(J1) %DDJ *.1,* EF %JG EF CDJ) 'D7( AJ 'D,'E9) 'D%3D'EJ),Positive
16985,40277948,JJ #F' -'DJ' 4:'D 2J E' -CJ* DC AJ (1F'E, :2) DD5-) 'DFA3J) %JJG HGH EF 'DE$33'* 'D1'&/) AJ B7'9 :2) H:J1 'D-CHEJ) %DDJ %DDJ (*4*:D AJ E,'D 'D5-) 'DFA3J) H(*B/E ./E'* DD DDE16I 'DFA3JJF F-CJG' H'DF'3 %DDJ 9F/GE 59H('* AJ 'D5-) 'DFA3J) HCE'F 9F/G DGE AJ ,'F( -BHBJ E9GE (J4*:DH' %JJG EE %JG '4*:D*G' #F' (9/ E' .D5* /1'3) E',3*J1 AJ (1J7'FJ' -CJ* AJ DF/F (9/ E' 1,9*,Neutral
16986,40277947,7J( (G2'/ (/J #F7DB 'DJHE EF EF HJF %F* 4:'D J9FJ 'DEC*( C-'DJ' %F* %DDJ '3*9'1*G 94'F F9ED 'DDB'! G0' HJF EH,H/ 4H E,'D 4:DC H(/J *1,9 J9FJ (3 (E3'1 31J9 D%F* CJA H5D* D%FG %F* A9DJ' B(D E' -5D* 'DE',3*J1 EF (1) :2) C'F 9F/C E4H'1 /'.D J,H' :2) /13* AJ 'D,'E9) 'D%3D'EJ) #8F A(F-( GJC (3 FCHF *3'9/F' F(FJ E9'C profile 31J9 *A6D.,Neutral
16987,40277944,'J) E J9FJ E %JG A (*4HA (F F*J,) 4- 'DAH'5D %DDJ EH,H/) H%F* E+D' (*CHF E.D5G 'F' H9'ED G'F' HE9C /1,) EF G'F A' 'FG (J9*(1 JECF J9*(1 %FG %4J 2J (/J4 #BHD .'1B (3 J9FJ %4J 'D2J'/) 9DI 'DDJ -H'DJC DCF H'B9' GH E4 'D2J'/) J9FJ G0G H,G) F81J (3 %DDJ (*922 'DF81) G'/A) E('D: 3H'! (G2'/ HC+J1 :J1 (G2'/ %JG %DDJ GH 'D4- 'DA'5 .D* 'DF'3 *F81 9DI %FG #J -/' E-51 C+J1 GH.,Neutral
16988,40277943,5- 5- J9FJ 9E (16G 5- 9F (96 'DF'3.,Neutral
16989,40277942,"7J( #F' B5) 'D'3E G0G (B/14 #3'9/C AJG' D%FG '3EC :1J( (/C **-EDG (/C *B6J 9E1C H#F* B'9/ *A31 E9F' H*/1( 'DF'3 9DI H-/G (3 B6J) #8F 'D 'DE('D:) ('D*91JA JECF G0' 'D4J! (J*9DB CE'F (/C *9J4 E9G (AD37JF D-/ E' 'DF'3 *3*H9( J9FJ E,'D 4:DC #C+1 H**9'ED E9G (4CD J9FJ (-,EG GJC J9FJ (G0' 'DE9FI #8F.",Neutral
16990,40277941,#J4 (J7D9 E9GE 5-(G #F' (9/ HGE J9FJ (3 (-(4 'D4:D) G0G.,Negative
16991,40277939,H'DDG (-12'/  (-2'/ D-8) HJ9FJ H4:D'* +'FJ),Neutral
16992,40277937,"D' 5- EJ) 'DEJ) (3 E1'* J9FJ AJ F'3 G'G'G' (*4HGH'",Neutral
16993,40277966,"(*F5/E AJ 'D(D/ AJ CD E8'G1G'  'D+B'AJ) 'DAC1J) ('D',*E'9J) (CD %4J H'DA*1) G0G 9'/) J9FJ GJ '3EG' 5/E) (*CHF 59() (3 (*,'H( (9/  J9FJ (6( (E3'9/'* ( (71B E9JF) (**,'H2G' %DDJ (*5J1 (9/ E' **#BDE H**,'H2 DE' *1,9 9DI (D/C (*5J1 %3EG' reversal cultural shock.",Negative
16994,40277968,"H*1,9 AJ 'D"F 9DI :2) ACF* #F' (EH* ('D6H! 51'-) J9FJ 4.5J) -3J* %FJ #F' (EH* A9D' ('D ('DE1-D) G'/J .D'D 4G1 HF5 %DDJ A'*H' H%F HDE' CF* #.H6 FB'4'* H'DF'3 *,J *3DE H*('1C H*GF& E+D' (1',9G' H*5J1 AJ #3&D) GJC E9JF) #C+1 E' -/' 3#DFJ B'D DJ J9FJ E9BHD %F* F3J* E+D' #H %F* 1'- *9H/ 26 27 3F) AJ 3F) HF5 E+D'.",Negative
16995,40277935,#H (1F'E, :2) DD5-) 'DFA3J) 'JJ #EE (51'-) J9FJ E9E1J4 AC1* CJA 'DF'3 (*-(4 ' *91A 9FJ (3 JECF EF'7B 'DE('D:) AJ 'D*91JA G0G 'D4:D) H'D.7# AJ DA8 'D%3E G0G 4:D) *'FJ) J9FJ.,Negative
16996,40277981,%J DCF GD CD 4J! AJG A9DJ' J7(B 9DI E,*E9F',Neutral
16997,40277990,AJ #E'CF E9JF) 94'F *EF9 'D'.*D'7 E9 'DE,*E9 'D 'D#EH1 G0G J9FJ #F' CF* CF* E* CF' CDF' E*'(9JFG' EF H%-F' AJ (1J7'FJ' DCF 51'-) E' '4*:DF' AJG' 9DI #16 'DH'B9 %DDJ 5'1 %FG (9/ E' #F' ,9* (A*1) 2'/* 'D#9/'/ A5'1H '*.'0 %,1'!'* ,/J/) 'D%,1'!'* %DDJ #F' CF* (*0C1G' %DDJ GJ %DDJ 5'1* B(D 'D-1( %FGE F'3 D' EF9 -1C) 'D*FBD '(*/'! EF 'D3'9) 6:00 'D5(- DG' #H EF #DA 'D%A7'1 AJ 1E6'F E+D' DD 6:00 5('-'.,Neutral
16998,40277989,J9FJ D' J9FJ 'D,H'( 1- JCHF E.*51 D#FJ E' 94*4 CD *A'5JD .7* CH1HF' H#F' AJ :2) DCF "G %DDJ EF 'D4G1 E+D' %F' %DDJ #F' %,J* AJG C'F* 'D-CHE) (*4*:D #H H2'1) 'D5-) (*4*:D E9 H2'1) 'D/'.DJ) %FG .55H' E3*4AI E9JF (C'/1 HE9JF 2H/H' 'D3'9) AJ #31) 'D9F'J) 'DE1C2) AJ 'D(/'J) AJ #2E) 'DH('! C'F 94'F :2) %F* (*91A AJ %DG' E9(1JF #3'3JJF DD*FBD DD#A1'/ 5'1 BJH/ C*J1 H9DJGE 'DF'3 %DDJ (*1,9 (*F-,1.,Neutral
16999,40277988,"5- "G %-F' AJ %JG %-F' E' CF*4 AJ :2) HB* CH1HF' (3 CF* E7D9 9DI %J4 H2'1) 'D5-) (*9ED AJ AJ CH1HF' %DDJ .5H5' AJ 'D4G1 %DDJ #F' %,J* AJG J9FJ D-B* ".1 'D%,1'!'* %DDJ C'FH' J9EDHG' %JJG",Neutral
17000,40277987,%FG HBA 'D(1F'E, H/.D*H AJ (1F'E, *'FJ H%DDJ AGE*G CE'F %FG %F*H 9'EDJF GDB (1F'E, D' J9FJ D DE*'(9) 'D-1( H*(9'*G' ('D#C+1 5-,Neutral
17001,40277986,"(/J 1'- F-CJ 9F 'D-1( (3 %DDJ GH J9FJ CE'F %F* 9F/C AJ *,1() 4.5J) CE'F :J1 :J1 B6J) %FC EECF *3'9/F' (*4.J5 *(9'*G' %JG %J H1- F-CJ (3 #C+1 (/J #AGE (/J (/J "./ 9JF) (3 %FG EF .D'D 3F) 4H 5'1 AJ :2) 9DI E3*HI 'DF'3 J9FJ AJ *1'CE'* EH,H/) 3'(B' HAJ 'DA*1) *(9* CH1HF' #F' %DDJ AGE*G %FG #F*E CF*E 9'EDJF (1F'E, D DE*'(9) CD CD J9FJ CD CH1HF' HCD *(9'*G' HCJA BD* 'F*",Neutral
17002,40277985,"E1'3D (J 9DJG 7(9' #F' E(3H7 ,/' (( %DDJ %F* BD*G -'DJ' D#FC #,(* 9DI J9FJ *.HA'*G' C'F* (*BHD DJ E' #9ED 'D-DB) FG'&J' 'JGH HD'2E 'D-DB) G'J E*.55JF J.H6HG' HJF'B4H' AJG' H#F' CF* (-'HD #BDG' J9FJ (%EC'FG' *,F(G' A#F' EF 'D(/'J) %F* HA1* 9DJ CD 4J! %JG (/J (/J #F*BD E9C 4C1' 9DI 'DEB/E) FAC1 G0G #GE %4J HGJ 1J-*FJ J9FJ GD# (/J #F*BD DDE-D DDE-D (G2'/ %DDJ (*9DB (CH1HF' J9FJ #HD 4J! '",Positive
17003,40277983,"%JG AJ .5H5' AJE' J*9DB AJ 'D AJ 'D'C*&'( D#F EF #4G1 'D'671'('* 'DFA3J) H H H AJ E51 J9FJ AJ E51 H'D#1/F AJ /C'*1) F,-H' %FG %FG ('D%4J G0' J9FJ %FG J1(7 'D assessment  #H 'D9D', ('D81HA 'D',*E'9J) H'D+B'AJ) 'DE-J7).",Positive
17004,40277982,"#F' 2J E' /1'3* H2J E' 4A*H 2J E' 'D/C'*1) %DDJ #C(1 EFJ H%DDJ -H'DJG' %FG D# %FG (6D 'D.5H5J) 'D+B'AJ) H'DE,*E9J) AJ (D'/F' %JJG 9'&B C(J1 #H H9'B( C(J1 HB/'E *7(JB G0' DCFG' EECF *CHF E2'J' AJ (96 'D#HB'* %J FB7) +'FJ) %FG AJ 3'9J .D'D ".1 'D3FH'* %FG F9ED (3EHG' #J 4J! J9FJ J9FJ G0G 'D#/H'* %F F9J/ 5J':*G' (4CD JF'3( E,*E9'*F'.",Negative
17005,40277980,J$33 HJF4! AJ #E1JC' #H,Neutral
17006,40277969,"AGH "G J' 9EJ #F' E' (-3(G' 9DI 3F) HF5 27 3F) J9FJ #F' (-3(G' %FG 'DJHE GF'C (CD (CD '-*E'D'*G (A1B 9F 'DJHE GF' (C+J1 A' A#CJ/ 'D3F) HF5 (* (*#+1 AJC ACF* (E1 H -3J* %FG #F' (E1 E9G H33#D* H 7D(* J9FJ 7D(* F'3 .'6H'  'D*,1(G H-CJ* E9GE BD* DGE J' ,E'9) #F' AJ 9F/J GF' *1// AJ 9F/J GF' -J1) 4HJ) EF92D G'/ 'D4J! 5'1 H H H-CHDJ D' E*HB9 %F 4'! 'DDG (3 E9 'D#J'E E9 (/'J) 4:DC *(/# */13 *7D9 H*F2D *E'13 -J'*C (4CD 7(J9J *1*( #HDHJ'*C.",Neutral
17007,40277979,"'D+B'A) H'DE,*E9 *(9GE 5- GH 9DE DCF (4CD JF'3( 'D+B'A) H'DE,*E9 'D"F %-F' DE' (F/13 EF/13 DSM %DDJ GH 'DE1,9  D 'D%-5'! 'D'671'('* FA3J) %DDJ #5D'.",Neutral
17008,40277978,%EE /'JE' %DDJ GH EF EF %J #BHI #3('( 'DFB/ DCD %J H3JD) *BJJE %J (F3*./EG' AJ 4:DF' J9FJ E+D' F-F' (FBJE 'D*H-/ (F'! 9DI E9J'1 E9JF (FBJE -/) 'D'C*&'( (F'! 9DI E9J'1 E9JF EFBJE 'D 'D.HA 'DAH(J' 'DE.*DA) (F'! 9DI E9'DJC 9DI *HD2 E9JF) 'JJ G0' DD#3A E98EG' 7HH* AJ 'D(D'/ G/JC H7HH* (4CD JF'3(,Neutral
17009,40277977,3H'! H3'&D 'D*4.J5 #H 'D9D', 'DE7(B) AJ AJ AJ /HD 'D:1( ('D0'* FBHD AJ (1J7'FJ' AJ #E1JC' AJ CF/' %J D' *9FJ ('D61H1) *E'E' %FG *+(* FA3 A9'DJ*G' HCA'!*G' DE' *7(B AJ E,*E9'* 'D41B 'D#H37 #H 'DE,*E9'* 'D41BJ) HG'/ 'D'4J %DDJ GH '3EG cultural difference.,Neutral
17010,40277976,CJA (.*DA 9F (1' H,H' %FG 'DH3'&D.,Neutral
17011,40277975,"J9FJ 'D7( 'D',*E'9J 'D7( 'DJ %F* %F* ( (*H',G AJ '671'('* 9'7AJ) 'D'671'('* (**9DB ('DE2', '671'('* (**9DB ('D#AC'1 '671'('* 4.5J) G'/ 'DCD CD FH9 EF 'D'671'( %DG *'(9'* H9DI 'D 9DI 4:DC 9DI #31*C 9DI 9DI 'DH37 'DE-J7 AJC AGH ',*E'9J' E*/'.D) (4CD C(J1 ,/' J9FJ J9FJ -*I 'D81HA 'D',*E'9J) AJ (96 H,G'* 'DF81 'DBHJ) GJ 'D*J *$/J %DI E+D' DD'671'( 'DFA3J E+D' AGH '3EG 4H 'D3H4J'D EJ/J3F social medicine 'D"F",Neutral
17012,40277974,*.55 'D7( 'DFA3J #H 'D psychiatry  %DDJ GH '3EG social medicine.,Neutral
17013,40277973,H4'1CH FA3 'D#4J'! %JJG (*HB94 EF 'DF'3 *AGE 'DCD'E %DDJ #F' (-CJDGE  D'FG E' .'6H4 'D*,1() # (3 %DDJ #F' E*#C/ %FG' -BJBJ) D%FG E4*1C) (JF E98E 'DF'3 %DDJ .'6H' *,1(). %JJG 'D"F ,2&J) 'DDJ %DDJ E.*DA (JF (1) H ,H' 'D4:D'* %DDJ  *7(B (1' H HD' *7(B ,H' AJ E,'D 'Dmental health H'D psychiatry  ('D0'* G0' 4J! E91HA G0' 'D4J! evidence  J9FJ E(FJ 9DI 'D9DE ('D#/D) %FG,Negative
17014,40277972,"(7D* 4HC 5'1* trauma H 9DI 4HC 9DI A'D#E1 #F' (H5AG DDF'3 %DDJ -H'DJ %FG %J '3*J9'( H59( J9FJ 'D#-/'+ E*D'-B) (4CD (4CD (BDB 'D4.5 E' #F' E4 B'/1 #3J71 #F' -'33 %FG 'D/FJ' (*3HBFJ E4 #F' -*I ('D3HB ,2! EFG' J9FJ HG0' 4J! 4J! FA3J' E*9( J9FJ - %DDJ H,9G EF /A9*F' %J 3(9) #H 3*) E' -CJ* E9 4 5 CF' 9F 'DE4'91 'DE4*1C) -CJ* E9 F'3 .'1, 'D 'D(1F'E, 'DEF-) %DDJ C'FH' E9F' 1,9H'.",Negative
17015,40277971,A' %DDJ 5'1 %FG .D'D 'DA*1) G'/J 2'/* -/) CH1HF' 5'1 %:D'B .D5 CH1HF' #,* 'D-1( (4CD EA',& 3C1* CD EDA CH1HF' (9/JF 'D-1( (CD *A'5JDG' (CD *(9J (CD *(9'*G'.,Negative
17016,40277936,#F' DA8*G 5- HD' D#,Neutral
17017,40277934,-'DJ' 4:'D C7(J( AJ E,'D EF*D GJDJ+ E9 Gaza Community Mental Health Program,Positive
17018,40277879,#F' HJF '1H- (*CHF 'F* 9'2E,Negative
17019,40277890,#-E1.,Neutral
17020,40277899,(9*E/ HJF EBDH().,Neutral
17021,40277898,#(H (J3'F 'F' (/J #.*E (#.1 3$'D ('D9'/) #F' (FGJG (,H2 *3*:1( 4HJ E*D 'DCD %JG %F* (*-( 'DEBDH(),Neutral
17022,40277897,A'17G 'G "G 7J( #HCJ.,Negative
17023,40277896,"A'GE CJA, CDG (-,2",Negative
17024,40277895,J9FJ CDG (-,2.,Negative
17025,40277894,'DJHE (9J/H4 AJ 'D(D/.,Neutral
17026,40277893,"HF3*#,1 (3CDJ*'* HF1H- 9DI 'D3JFE' %JG J9FJ 'D3JFE' %F* *1H- 9DI 'D3JFE' JHE 'D9J/ G0G H'-/) EF 7BH3 %FG #F' J9FJ E9'J -B *0C1) 3JFE' J9FJ %J",Positive
17027,40277892,G'G'G',Positive
17028,40277891,J'D' 95/1 E712 J'D'D' H9E #*A1, J' 3D'E 9DI 9,'J( 'D2E'F 4HA 9F*1 'DGE'E ,'J( 9(D) EF B/'E J' HG' 'DB55 G0G H*4*1J (DH2) H*4*1J C('( H*4*1J H *3*#,1 -E'1 'D*91JA %DDJ 9F/J 'D9E1J) HB14 D9F/ 'D3(J3 H%0' HB9* E4 F2D ('D-E'1 E4 E$EF 9DJC J9FJ 'D-E'1 (/HF #E'F.,Neutral
17029,40277889,/J2FJ D'F/ 'DJHE 9J/ J'D'D' HD(3* ,/J/) J'D'D' A3*'F,Neutral
17030,40277901,'0' EBDH() 9DI ,F(G' HD' EBDH() 9DI (H2G' 9DBJ* 3'DH 'D.DJDJ,Neutral
17031,40277888,DH3 'F,JDH3 HC'DAJH1FJ',Neutral
17032,40277887,4H CJA C'F /J2FJ D'F/ J9FJ,Neutral
17033,40277886,#E G0G B(D /J2FJ D'F/ %DDJ 9EDHG' AJ FJHJH1C.,Neutral
17034,40277885,"AGH E' #.0*4 E' #.0*4 EF E1) J9FJ (3 #F' (*EFI *1,9 #J'E 'D9J/ %DDJ C'F 9F' %-F' /J2FJ D'F/ AJ ('( 5('*.",Positive
17035,40277884,G'G'G',Positive
17036,40277883,'D9J/J) %D' (9/ E' J5J1 AHB 'D941 3FJF D%FG B(D 'D941 3FJF (J(BI #(HG J'./GE #H #EG #H #.*G,Neutral
17037,40277882,"%J AHB 'D941 3FJF (*9J/4",Neutral
17038,40277881,"%JG 4HJ :1J( J9FJ A' (*(9DG (96 'D9'/'* J9FJ (9/JF E3#D) %FG",Neutral
17039,40277880,9F ,/ %F* 'DJHE 9'2E 'DHD'J' J9FJ (F'*C H#HD'/ (F'*C 7( #(HGE 'D915 HJF J1H- J9FJ JA71 AJ 'D4'19 'D-1E J'./ DH,() #H C0' G'J E4 B'/1 #3*H9(G' D#FG AJ AC1 E1'*,Negative
17040,40277900,4H G'J 4H ,/J/) G'J 4H (J9*E/ HJF 'DEBDH() CJA EBDH(*C %DDJ (*-(G',Neutral
17041,40277902,#FH #0CI 'DEBDH() 9DI 2G1 HD' 9 ('0F,'F BDGE 'G 'D(J*F,'F (/E9 9'D12 4HA 'DE57D-'* 'D('0F,'F (/E9 9'D12 (3 'D2G1 (,AD EFG.,Neutral
17042,40277932,(G2'/ %F* %F* CJA (*91A -'DC HCJA (*C1G #H (*-(4 'DF'3 J91AHC,Neutral
17043,40277914,4C1' 4C1' D%DCE HJ97JCE #DA 9'AJ) CD 3F) H#F*E 3'DEJF.,Positive
17044,40277930,*E'E H#J AH'5D #J *97D ('D%F*1F* ('D5H* G0' %DDJ B/1F' F9EDG %DF' JHEJF B'9/JF (F-'HD F/H1 9DI #J #4J'! (*EFI %F 4'! 'DDG 'D#EH1 AJ :2) **-3F H'DCG1('! H'D%F*1F* (JG GH CD G'J 'D%E/'/'* %F 4'! 'DDG *1,9 CJA C'F* B(D 'D-1( H#A6D (%0F 'DDG J97JC #DA 9'AJ),Positive
17045,40277928,7J( ,EJD GD# G'J %F 4'! 'DDG (**-3F 81HA 'DCG1('! H'D%F*1F* 9F/CE H'FB7'9 'D%F*1F* H(JCHF 9F' 1A'GJ) FF'B4 '3EC AJ 'D(/'J) G'J J' ,E'9) ,E'9) AJ /J/ D'JF EH,H/ 9F' F-F' 'DJHE J9FJ :1J( EF FH9G (3 %FG (G2'* EF 'D(/'J) BDJ %FG 9DI 'D 9DI J9FJ CE'F *B1J(' 40 /BJB) D 45 /BJB) %JJG 1'- *A5D 'DCG1('! A#F' F-F' E,(H1JF F.D5 'DFB'7 'D1&J3J) .D'D G0' 'DHB* 5- GJC,Negative
17046,40277925,3E'FJ J' 3J/J H'D/ H'D/J H HC'F J9FJ C#3E'FJ' GH E9,( ('D'3E (/HF E' J91A *A'5JDG (/HF E' J91A E9F'G.,Positive
17047,40277923,"*E'E, %3EJ '3E A'13J E1C( %J E9F'G %(F 'D-3F H'D,E'D",Neutral
17048,40277922,(G2'/ "G "G (/F' F(D4 E('41) ('3EC E1) +'FJ) E' 9D4 31J9' G'G'G' E'0' J9FJ '3EC EF :J1 'DB5) 'D7HJD) *(9*G,Neutral
17049,40277918,"(F4,9 'DF'3 (JFGE H(JF (96 J-CH' "G 5- %-F' 2J E' (JBHDH' /'JE' 'DAD37JFJ GJC 9F/G 92) FA3 1'3G E1AH9G %FG #F' EF #F' EF61(*4 #F' E' E' *#+1* 4 #F' E4 9'1A %J4 5- G0' 'DCD'E 5- (3 (16G (JF' H(JF (96 (/F' F-CJ J' ,E'9) 'D.J1 HD' F-F' 'D 'D4J! ECDA C*J1 9DI FA3J'*F' 'DE8G1 %DDJ (F8G1 AJG B/'E 'D9'DE G0' %DDJ (4HAF' AJG 51'-) CDAF' C+J1 J9FJ.",Negative
17050,40277917,AJ ,2! C(J1 EF 'D9D', %FG *9*1A %FG .HAC E4 69A AJC H.HAC EF7B) HE('1') D81HA #5D' #BD 1/ A9D %DG' %DG' 'D.HA CE'F FB7) %J %FG.,Neutral
17051,40277916,49(F' (.J1 /'JE'.,Positive
17052,40277915,H#F* 3'DE .,Positive
17053,40277913,"CD 9'E H%F* (#DA .J1 HCD 'DDJ -J3E9H #H J4'G/H' G0' 'DD'JA HG0' 'DAJ/JH (#DA .J1 H5-) H3D'E) HA1- HG/') ('D HF-F F-( 'D-J') %0' E' '3*79F' %DJG' 3(JD' H1'- F3*7J9 F-F E4 E3*B1) 'D-, J9FJ 'D-, G/'C %DG 9D'B) ('DE5'1J (3 F-F' GHF F3*7J9 HJ9FJ D%FG %0' C'F* 'D81HA GJ 'D*J *5F9 'D%F3'F A9DI 'D%F3'F #F J5F9 81HA' %F3'FJ).",Positive
17054,40277903,G'G'G',Positive
17055,40277912,FCHF (#A6D H9J/F' AJ 'D3F) 'D,'J JCHF (G/'* ('D #C+1.,Positive
17056,40277911,"#(H (J3'F 4C1' 4C1' ,2JD' %DC J9FJ %-F' "G 9EDF' EB'(D) '3*+F'&J) "G (81A '3*+F'&J ( ('D9J/ (3 #F' ('DF3() D%DJ %F* H'-/ EF 'DF'3 %DDJ %JG /'&E' AJ 92 'DBG1 HAJ 92 'D-1H( HAJ 92 'DEH',G'* "G H'DB/3 GJC 9DE*F' H4('( 'DB/3 'DGD3'* J9FJ GJC 9DEHF' "G "G CJA CJA FB/1 F,E9 C+J1 #4J'! A' EEFHF DC 9DI 9DI 'D-DB) G'J H4C1' 9DI 9DI 'DE4'1C) G'J H(F*EFI J9FJ 49(F' H%-F' CD 3F)",Positive
17057,40277910,G'G'G',Positive
17058,40277909,H(F5J1 FG,E 9DI 'D%-'7) *(9* %0' D2B %4J J9FJ 5'JE #F' CE'F 4H (J/1H' 'DE/A9,Neutral
17059,40277908,AJGF -EH6G,Neutral
17060,40277907,E9'G' #CEF 41-) 'D(F/H1) G/HD 'DBE'1 (JD2BH ('D7F,1) GJC (*D-3HF (9/ E' #EC %J4,Neutral
17061,40277906,EBDH() 'D(J*F,'F E9 D-E),Neutral
17062,40277905,'G .D5F' G'J GJ #5D' G'J GJ 'DEBDH() 'DAD37JFJ) FB7).,Neutral
17063,40277904,GH #F' (-( EBDH() 'D('0F,'F E9 D-E) HFB7).,Positive
17064,40277782,(J5J1 J,JC JB1( 9DJC H.'JA EFC E9 %FC %F* %F3'FJ' D' D' JECF %FC *E/ #J/C 9DJG D' JECF.,Negative
17065,40277780,2J E' GH (J4HA 2J E' GH E*1(J 2J +B'A*G.,Positive
17066,40277649,"AJ E'DEG *-/J/' E31-J) B55 *-* 'D'-*D'D %,' 5-AJ B'D DJ J9FJ 7(9' GF'F' 9DI 'DE31-J) D9F' GJC E31-J) ,EJD) ,/'",Positive
17067,40277657,H(/C *1H- H'D3'9) H'-/) H*D'BJ 'D-',2 ED'F 9DJG 800 F-F A1B) E31- 7DF' 'D9H/ H'D7(D) H51F' FBHD 4JB 5H1C 9DI E' 2'19 EJF C'F #,' 'D,J4 9DJF' 4H (*3HJ BDF'DG EF:FJ,Positive
17068,40277656,"(9/ E' %F* EB/E 3G1) 1E6'FJ) AJ 'D/H' AJ /H'1 'D3'9) AJ F5 F'(D3 'DB/JE)",Neutral
17069,40277655,4HA DE' %F* (*J,J 'D3'9) H-/) 9DI -',2 -H'1) %DDJ (J7D9 EF F'(D3 %DI 'DB/3.,Neutral
17070,40277654,(3 %FG %F*,Neutral
17071,40277653,"3H1JJF, 'DAC1) GJC %FG F-F' HC#FG E4 %FG F-F (F-( F9J4 AJ E4'CD D'",Negative
17072,40277652,"J9FJ AJ 9F/CE #C4F BD*DG 7( *9'D F:JJ1 G'* DC 20,000 EF E'D EF-7G' AJ E.JE ,('DJ' H.0DC 20,000 3DJGE 4G1 J' 2DE) B'D DJ (16G (JF*-1H'.",Negative
17073,40277651,(JCH3 JH '1 (D'3*JFJ'F. BD*DG 7( H'J,Neutral
17074,40277650,B'D DJ JH '1 D'CJ ,Neutral
